type	taxid
artificial_sequences	1151785
artificial_sequences	1151786
artificial_sequences	1151787
artificial_sequences	1151788
artificial_sequences	1154701
artificial_sequences	1154702
artificial_sequences	1154703
artificial_sequences	1154704
artificial_sequences	1154705
artificial_sequences	1154706
artificial_sequences	1154707
artificial_sequences	1155008
artificial_sequences	1155009
artificial_sequences	1155072
artificial_sequences	1155085
artificial_sequences	1156080
artificial_sequences	1156081
artificial_sequences	1156082
artificial_sequences	1156083
artificial_sequences	1156483
artificial_sequences	1156484
artificial_sequences	1156763
artificial_sequences	1157497
artificial_sequences	1157499
artificial_sequences	1157690
artificial_sequences	1158038
artificial_sequences	1158679
artificial_sequences	1162067
artificial_sequences	1162068
artificial_sequences	1162069
artificial_sequences	1162228
artificial_sequences	1163365
artificial_sequences	1163660
artificial_sequences	1163665
artificial_sequences	1165386
artificial_sequences	1165843
artificial_sequences	1165853
artificial_sequences	1165863
artificial_sequences	1165864
artificial_sequences	1165865
artificial_sequences	1165866
artificial_sequences	1166467
artificial_sequences	1166509
artificial_sequences	1166513
artificial_sequences	1166514
artificial_sequences	1166515
artificial_sequences	1166516
artificial_sequences	1166517
artificial_sequences	1166518
artificial_sequences	1166519
artificial_sequences	1166520
artificial_sequences	1166521
artificial_sequences	1167201
artificial_sequences	1167202
artificial_sequences	1167438
artificial_sequences	1167439
artificial_sequences	1167440
artificial_sequences	1167441
artificial_sequences	1167618
artificial_sequences	1170225
artificial_sequences	1170226
artificial_sequences	1170624
artificial_sequences	1170625
artificial_sequences	1170626
artificial_sequences	1170627
artificial_sequences	1170628
artificial_sequences	1170629
artificial_sequences	1170630
artificial_sequences	1170631
artificial_sequences	1170705
artificial_sequences	1175531
artificial_sequences	1175532
artificial_sequences	1175533
artificial_sequences	1175534
artificial_sequences	1175535
artificial_sequences	1175536
artificial_sequences	1175537
artificial_sequences	1175996
artificial_sequences	1176378
artificial_sequences	1176379
artificial_sequences	1176380
artificial_sequences	1176401
artificial_sequences	1176402
artificial_sequences	1176403
artificial_sequences	1176768
artificial_sequences	1176769
artificial_sequences	1176770
artificial_sequences	1176771
artificial_sequences	1177634
artificial_sequences	1177635
artificial_sequences	1177636
artificial_sequences	1177637
artificial_sequences	1177754
artificial_sequences	1179781
artificial_sequences	1179823
artificial_sequences	1179824
artificial_sequences	1182032
artificial_sequences	1182033
artificial_sequences	1182034
artificial_sequences	1182035
artificial_sequences	1182036
artificial_sequences	1182037
artificial_sequences	1182038
artificial_sequences	1182039
artificial_sequences	1182040
artificial_sequences	1182041
artificial_sequences	1182042
artificial_sequences	1182043
artificial_sequences	1182044
artificial_sequences	1182045
artificial_sequences	1183088
artificial_sequences	1183089
artificial_sequences	1183090
artificial_sequences	1183091
artificial_sequences	1183092
artificial_sequences	1183093
artificial_sequences	1183094
artificial_sequences	1183095
artificial_sequences	1184578
artificial_sequences	1185466
artificial_sequences	1190419
artificial_sequences	1193086
artificial_sequences	1193153
artificial_sequences	1193154
artificial_sequences	1193155
artificial_sequences	1193156
artificial_sequences	1193157
artificial_sequences	1193158
artificial_sequences	1193159
artificial_sequences	1193160
artificial_sequences	1193161
artificial_sequences	1193162
artificial_sequences	1193163
artificial_sequences	1193164
artificial_sequences	1193165
artificial_sequences	1193166
artificial_sequences	1193167
artificial_sequences	1193168
artificial_sequences	1193169
artificial_sequences	1193170
artificial_sequences	1193171
artificial_sequences	1193172
artificial_sequences	1193173
artificial_sequences	1193174
artificial_sequences	1193175
artificial_sequences	1193176
artificial_sequences	1193177
artificial_sequences	1193178
artificial_sequences	1193179
artificial_sequences	1193180
artificial_sequences	1194215
artificial_sequences	1194216
artificial_sequences	1194217
artificial_sequences	1194218
artificial_sequences	1194219
artificial_sequences	1194220
artificial_sequences	1194221
artificial_sequences	1195238
artificial_sequences	1195239
artificial_sequences	1195240
artificial_sequences	1195241
artificial_sequences	1195379
artificial_sequences	1196021
artificial_sequences	1196025
artificial_sequences	1196217
artificial_sequences	1197455
artificial_sequences	1197975
artificial_sequences	1198185
artificial_sequences	1198186
artificial_sequences	1198187
artificial_sequences	1198188
artificial_sequences	1198189
artificial_sequences	1198190
artificial_sequences	1198998
artificial_sequences	1198999
artificial_sequences	1199000
artificial_sequences	1200332
artificial_sequences	1200358
artificial_sequences	1200359
artificial_sequences	1200360
artificial_sequences	1200361
artificial_sequences	1200802
artificial_sequences	1200803
artificial_sequences	1200950
artificial_sequences	1200951
artificial_sequences	1200952
artificial_sequences	1201162
artificial_sequences	1201163
artificial_sequences	1201164
artificial_sequences	1201165
artificial_sequences	1201166
artificial_sequences	1201167
artificial_sequences	1201315
artificial_sequences	1203006
artificial_sequences	1203007
artificial_sequences	1203008
artificial_sequences	1203009
artificial_sequences	1203010
artificial_sequences	1203011
artificial_sequences	1203012
artificial_sequences	1203013
artificial_sequences	1203014
artificial_sequences	1203015
artificial_sequences	1203016
artificial_sequences	1203536
artificial_sequences	1203538
artificial_sequences	1206907
artificial_sequences	1206908
artificial_sequences	1206909
artificial_sequences	1206910
artificial_sequences	1209398
artificial_sequences	1209494
artificial_sequences	1209495
artificial_sequences	1209496
artificial_sequences	1209497
artificial_sequences	1209498
artificial_sequences	1209499
artificial_sequences	1209500
artificial_sequences	1209501
artificial_sequences	1209502
artificial_sequences	1209503
artificial_sequences	1209504
artificial_sequences	1209505
artificial_sequences	1209506
artificial_sequences	1209507
artificial_sequences	1209508
artificial_sequences	1209509
artificial_sequences	1209510
artificial_sequences	1209511
artificial_sequences	1209512
artificial_sequences	1209513
artificial_sequences	1209514
artificial_sequences	1209515
artificial_sequences	1209516
artificial_sequences	1211107
artificial_sequences	1211108
artificial_sequences	1212767
artificial_sequences	1212768
artificial_sequences	1212769
artificial_sequences	1212770
artificial_sequences	1213424
artificial_sequences	1215119
artificial_sequences	1215120
artificial_sequences	1215121
artificial_sequences	1215122
artificial_sequences	1215123
artificial_sequences	1215124
artificial_sequences	1215326
artificial_sequences	1215327
artificial_sequences	1216919
artificial_sequences	1219415
artificial_sequences	1219472
artificial_sequences	1219473
artificial_sequences	1219474
artificial_sequences	1219763
artificial_sequences	1219764
artificial_sequences	1219765
artificial_sequences	1219766
artificial_sequences	1219767
artificial_sequences	1219768
artificial_sequences	1219860
artificial_sequences	1223316
artificial_sequences	1225555
artificial_sequences	1226528
artificial_sequences	1226529
artificial_sequences	1226530
artificial_sequences	1227932
artificial_sequences	1227933
artificial_sequences	1227934
artificial_sequences	1227935
artificial_sequences	1229079
artificial_sequences	1229080
artificial_sequences	1229081
artificial_sequences	1229082
artificial_sequences	1229083
artificial_sequences	1229084
artificial_sequences	1229160
artificial_sequences	1229267
artificial_sequences	1230377
artificial_sequences	1230378
artificial_sequences	1230379
artificial_sequences	1230380
artificial_sequences	1230381
artificial_sequences	1230382
artificial_sequences	1231017
artificial_sequences	1232895
artificial_sequences	1233321
artificial_sequences	1233322
artificial_sequences	1233323
artificial_sequences	1233385
artificial_sequences	1233420
artificial_sequences	1233386
artificial_sequences	1233387
artificial_sequences	1233388
artificial_sequences	1233389
artificial_sequences	1233390
artificial_sequences	1233391
artificial_sequences	1233392
artificial_sequences	1233393
artificial_sequences	1233394
artificial_sequences	1233395
artificial_sequences	1233396
artificial_sequences	1234703
artificial_sequences	1234704
artificial_sequences	1234867
artificial_sequences	1234868
artificial_sequences	1235437
artificial_sequences	1235439
artificial_sequences	1235669
artificial_sequences	1235826
artificial_sequences	1235838
artificial_sequences	1235839
artificial_sequences	1236202
artificial_sequences	1237733
artificial_sequences	1237876
artificial_sequences	1237877
artificial_sequences	1237878
artificial_sequences	1237879
artificial_sequences	1237880
artificial_sequences	1237881
artificial_sequences	1237882
artificial_sequences	1237883
artificial_sequences	1237884
artificial_sequences	1237885
artificial_sequences	1237886
artificial_sequences	1237887
artificial_sequences	1237888
artificial_sequences	1238453
artificial_sequences	1238454
artificial_sequences	1238568
artificial_sequences	1238569
artificial_sequences	1238570
artificial_sequences	1238571
artificial_sequences	1238572
artificial_sequences	1238575
artificial_sequences	1240798
artificial_sequences	1240799
artificial_sequences	1240800
artificial_sequences	1240801
artificial_sequences	1240802
artificial_sequences	1240803
artificial_sequences	1240804
artificial_sequences	1242764
artificial_sequences	1242790
artificial_sequences	1242791
artificial_sequences	1242792
artificial_sequences	1242832
artificial_sequences	1242981
artificial_sequences	1243159
artificial_sequences	1243160
artificial_sequences	1243161
artificial_sequences	1243162
artificial_sequences	1243163
artificial_sequences	1243164
artificial_sequences	1243165
artificial_sequences	1243166
artificial_sequences	1243167
artificial_sequences	1243168
artificial_sequences	1243169
artificial_sequences	1243170
artificial_sequences	1243171
artificial_sequences	1243172
artificial_sequences	1243173
artificial_sequences	1243174
artificial_sequences	1243990
artificial_sequences	1245208
artificial_sequences	1245209
artificial_sequences	1246479
artificial_sequences	1246486
artificial_sequences	1511030
artificial_sequences	1246683
artificial_sequences	1246684
artificial_sequences	1246685
artificial_sequences	1246686
artificial_sequences	1246687
artificial_sequences	1246688
artificial_sequences	1246689
artificial_sequences	1246690
artificial_sequences	1246691
artificial_sequences	1246692
artificial_sequences	1246693
artificial_sequences	1246694
artificial_sequences	1246695
artificial_sequences	1246696
artificial_sequences	1246697
artificial_sequences	1246698
artificial_sequences	1246699
artificial_sequences	1246700
artificial_sequences	1246701
artificial_sequences	1246702
artificial_sequences	1246703
artificial_sequences	1246704
artificial_sequences	1246705
artificial_sequences	1246706
artificial_sequences	1246707
artificial_sequences	1246708
artificial_sequences	1246709
artificial_sequences	1246710
artificial_sequences	1246711
artificial_sequences	1246712
artificial_sequences	1246713
artificial_sequences	1246714
artificial_sequences	1246715
artificial_sequences	1246716
artificial_sequences	1246717
artificial_sequences	1246718
artificial_sequences	1246719
artificial_sequences	1246720
artificial_sequences	1246721
artificial_sequences	1246722
artificial_sequences	1246723
artificial_sequences	1246724
artificial_sequences	1246725
artificial_sequences	1246726
artificial_sequences	1246727
artificial_sequences	1246728
artificial_sequences	1246729
artificial_sequences	1246730
artificial_sequences	1246731
artificial_sequences	1246732
artificial_sequences	1246733
artificial_sequences	1246734
artificial_sequences	1246735
artificial_sequences	1246736
artificial_sequences	1246737
artificial_sequences	1246738
artificial_sequences	1246739
artificial_sequences	1246740
artificial_sequences	1246741
artificial_sequences	1246742
artificial_sequences	1246743
artificial_sequences	1246744
artificial_sequences	1246745
artificial_sequences	1246746
artificial_sequences	1246747
artificial_sequences	1246748
artificial_sequences	1246749
artificial_sequences	1246750
artificial_sequences	1246751
artificial_sequences	1246752
artificial_sequences	1246753
artificial_sequences	1246754
artificial_sequences	1246755
artificial_sequences	1246756
artificial_sequences	1246757
artificial_sequences	1246758
artificial_sequences	1246759
artificial_sequences	1246760
artificial_sequences	1246761
artificial_sequences	1246762
artificial_sequences	1246763
artificial_sequences	1246764
artificial_sequences	1246765
artificial_sequences	1246766
artificial_sequences	1246767
artificial_sequences	1246768
artificial_sequences	1246769
artificial_sequences	1246770
artificial_sequences	1246771
artificial_sequences	1246772
artificial_sequences	1247112
artificial_sequences	1247385
artificial_sequences	1247386
artificial_sequences	1248023
artificial_sequences	1249018
artificial_sequences	1249019
artificial_sequences	1249020
artificial_sequences	1249021
artificial_sequences	1249022
artificial_sequences	1255977
artificial_sequences	1255978
artificial_sequences	1255979
artificial_sequences	1255980
artificial_sequences	1255981
artificial_sequences	1255982
artificial_sequences	1255983
artificial_sequences	1255984
artificial_sequences	1255985
artificial_sequences	1256640
artificial_sequences	1256670
artificial_sequences	1260097
artificial_sequences	1260098
artificial_sequences	1260099
artificial_sequences	1261646
artificial_sequences	1261647
artificial_sequences	1261648
artificial_sequences	1261649
artificial_sequences	1261650
artificial_sequences	1261651
artificial_sequences	1261652
artificial_sequences	1261653
artificial_sequences	1261654
artificial_sequences	1261655
artificial_sequences	1261656
artificial_sequences	1263457
artificial_sequences	1263458
artificial_sequences	1263459
artificial_sequences	1264584
artificial_sequences	1264585
artificial_sequences	1264586
artificial_sequences	1265608
artificial_sequences	1265800
artificial_sequences	1267391
artificial_sequences	1269196
artificial_sequences	1269197
artificial_sequences	1269198
artificial_sequences	1269199
artificial_sequences	1273179
artificial_sequences	1274316
artificial_sequences	1276081
artificial_sequences	1276082
artificial_sequences	1276083
artificial_sequences	1276085
artificial_sequences	1276086
artificial_sequences	1276087
artificial_sequences	1276088
artificial_sequences	1276265
artificial_sequences	1276267
artificial_sequences	1276268
artificial_sequences	1276269
artificial_sequences	1276270
artificial_sequences	1276271
artificial_sequences	1276272
artificial_sequences	1276273
artificial_sequences	1280312
artificial_sequences	1280924
artificial_sequences	1282795
artificial_sequences	1282796
artificial_sequences	1282991
artificial_sequences	1283726
artificial_sequences	1283727
artificial_sequences	1283728
artificial_sequences	1283729
artificial_sequences	1283730
artificial_sequences	1283731
artificial_sequences	1283732
artificial_sequences	1283733
artificial_sequences	1283734
artificial_sequences	1284367
artificial_sequences	1284599
artificial_sequences	1284600
artificial_sequences	1284601
artificial_sequences	1284602
artificial_sequences	1284603
artificial_sequences	1284604
artificial_sequences	1284605
artificial_sequences	1284606
artificial_sequences	1284607
artificial_sequences	1285902
artificial_sequences	1285903
artificial_sequences	1286611
artificial_sequences	1286971
artificial_sequences	1286972
artificial_sequences	1286973
artificial_sequences	1286974
artificial_sequences	1287793
artificial_sequences	1287794
artificial_sequences	1288312
artificial_sequences	1288425
artificial_sequences	1288426
artificial_sequences	1288427
artificial_sequences	1289604
artificial_sequences	1289963
artificial_sequences	1291080
artificial_sequences	1291081
artificial_sequences	1291489
artificial_sequences	1291490
artificial_sequences	1291659
artificial_sequences	1291660
artificial_sequences	1291661
artificial_sequences	1292100
artificial_sequences	1292101
artificial_sequences	1294005
artificial_sequences	1294006
artificial_sequences	1294007
artificial_sequences	1294008
artificial_sequences	1294189
artificial_sequences	1294190
artificial_sequences	1295330
artificial_sequences	1296588
artificial_sequences	1296589
artificial_sequences	1296590
artificial_sequences	1298532
artificial_sequences	1298533
artificial_sequences	1298535
artificial_sequences	1298536
artificial_sequences	1298537
artificial_sequences	1298538
artificial_sequences	1298539
artificial_sequences	1300182
artificial_sequences	1300183
artificial_sequences	1300184
artificial_sequences	1300185
artificial_sequences	1301034
artificial_sequences	1301035
artificial_sequences	1301036
artificial_sequences	1301282
artificial_sequences	1302305
artificial_sequences	1302644
artificial_sequences	1302645
artificial_sequences	1302718
artificial_sequences	1303864
artificial_sequences	1303865
artificial_sequences	1303866
artificial_sequences	1303867
artificial_sequences	1303868
artificial_sequences	1303869
artificial_sequences	1303870
artificial_sequences	1303871
artificial_sequences	1303872
artificial_sequences	1306190
artificial_sequences	1306191
artificial_sequences	1306192
artificial_sequences	1306193
artificial_sequences	1306194
artificial_sequences	1306195
artificial_sequences	1306879
artificial_sequences	1307126
artificial_sequences	1307966
artificial_sequences	1307967
artificial_sequences	1307968
artificial_sequences	1307969
artificial_sequences	1308864
artificial_sequences	1316017
artificial_sequences	1316195
artificial_sequences	1316196
artificial_sequences	1316197
artificial_sequences	1316198
artificial_sequences	1316199
artificial_sequences	1316200
artificial_sequences	1316201
artificial_sequences	1316202
artificial_sequences	1316203
artificial_sequences	1316204
artificial_sequences	1316205
artificial_sequences	1316206
artificial_sequences	1316207
artificial_sequences	1316208
artificial_sequences	1316209
artificial_sequences	1316210
artificial_sequences	1316211
artificial_sequences	1316212
artificial_sequences	1317683
artificial_sequences	1323369
artificial_sequences	1323710
artificial_sequences	1323711
artificial_sequences	1323712
artificial_sequences	1323713
artificial_sequences	1324567
artificial_sequences	1324568
artificial_sequences	1324569
artificial_sequences	1324570
artificial_sequences	1325480
artificial_sequences	1325481
artificial_sequences	1325482
artificial_sequences	1325483
artificial_sequences	1325484
artificial_sequences	1328813
artificial_sequences	1328814
artificial_sequences	1328815
artificial_sequences	1329413
artificial_sequences	1330432
artificial_sequences	1330433
artificial_sequences	1330434
artificial_sequences	1330435
artificial_sequences	1330436
artificial_sequences	1330437
artificial_sequences	1330438
artificial_sequences	1330439
artificial_sequences	1330440
artificial_sequences	1331594
artificial_sequences	1331595
artificial_sequences	1331596
artificial_sequences	1331597
artificial_sequences	1331598
artificial_sequences	1331599
artificial_sequences	1331600
artificial_sequences	1331601
artificial_sequences	1331851
artificial_sequences	1331852
artificial_sequences	1332674
artificial_sequences	1332675
artificial_sequences	1332828
artificial_sequences	1332829
artificial_sequences	1332830
artificial_sequences	1333695
artificial_sequences	1333769
artificial_sequences	1333770
artificial_sequences	1333771
artificial_sequences	1333772
artificial_sequences	1333773
artificial_sequences	1333774
artificial_sequences	1334101
artificial_sequences	1334102
artificial_sequences	1334103
artificial_sequences	1334104
artificial_sequences	1334105
artificial_sequences	1334235
artificial_sequences	1334236
artificial_sequences	1334237
artificial_sequences	1335744
artificial_sequences	1337866
artificial_sequences	1337867
artificial_sequences	1337868
artificial_sequences	1337869
artificial_sequences	1337870
artificial_sequences	1340178
artificial_sequences	1340179
artificial_sequences	1340180
artificial_sequences	1340181
artificial_sequences	1340182
artificial_sequences	1340183
artificial_sequences	1340184
artificial_sequences	1340185
artificial_sequences	1340186
artificial_sequences	1340187
artificial_sequences	1340188
artificial_sequences	1340189
artificial_sequences	1341207
artificial_sequences	1341875
artificial_sequences	1343677
artificial_sequences	1343678
artificial_sequences	1343679
artificial_sequences	1343866
artificial_sequences	1344356
artificial_sequences	1344357
artificial_sequences	1344358
artificial_sequences	1344359
artificial_sequences	1346718
artificial_sequences	1346719
artificial_sequences	1346720
artificial_sequences	1346721
artificial_sequences	1346745
artificial_sequences	1346746
artificial_sequences	1346747
artificial_sequences	1346748
artificial_sequences	1346749
artificial_sequences	1346750
artificial_sequences	1346751
artificial_sequences	1346752
artificial_sequences	1346753
artificial_sequences	1346754
artificial_sequences	1349332
artificial_sequences	1349333
artificial_sequences	1349334
artificial_sequences	1349684
artificial_sequences	1349685
artificial_sequences	1350294
artificial_sequences	1350295
artificial_sequences	1350484
artificial_sequences	1350485
artificial_sequences	1350486
artificial_sequences	1352335
artificial_sequences	1352336
artificial_sequences	1352337
artificial_sequences	1352338
artificial_sequences	1352339
artificial_sequences	1352340
artificial_sequences	1353237
artificial_sequences	1354534
artificial_sequences	1354535
artificial_sequences	1354536
artificial_sequences	1355155
artificial_sequences	1355156
artificial_sequences	1358116
artificial_sequences	1358117
artificial_sequences	1358118
artificial_sequences	1358768
artificial_sequences	1365167
artificial_sequences	1366852
artificial_sequences	1366853
artificial_sequences	1366854
artificial_sequences	1366855
artificial_sequences	1366856
artificial_sequences	1366857
artificial_sequences	1366858
artificial_sequences	1366859
artificial_sequences	1366860
artificial_sequences	1366861
artificial_sequences	1366862
artificial_sequences	1366864
artificial_sequences	1366865
artificial_sequences	1366866
artificial_sequences	1367419
artificial_sequences	1367420
artificial_sequences	1367467
artificial_sequences	1367468
artificial_sequences	1367469
artificial_sequences	1367672
artificial_sequences	1370024
artificial_sequences	1370025
artificial_sequences	1378174
artificial_sequences	1380775
artificial_sequences	1380776
artificial_sequences	1380777
artificial_sequences	1380778
artificial_sequences	1380779
artificial_sequences	1380780
artificial_sequences	1380781
artificial_sequences	1380782
artificial_sequences	1380783
artificial_sequences	1380784
artificial_sequences	1380785
artificial_sequences	1380786
artificial_sequences	1380787
artificial_sequences	1380987
artificial_sequences	1380988
artificial_sequences	1380989
artificial_sequences	1380990
artificial_sequences	1380991
artificial_sequences	1381105
artificial_sequences	1381106
artificial_sequences	1381107
artificial_sequences	1381108
artificial_sequences	1381391
artificial_sequences	1381392
artificial_sequences	1381393
artificial_sequences	1381394
artificial_sequences	1384139
artificial_sequences	1384656
artificial_sequences	1385595
artificial_sequences	1385596
artificial_sequences	1385597
artificial_sequences	1385598
artificial_sequences	1386853
artificial_sequences	1386857
artificial_sequences	1386858
artificial_sequences	1386859
artificial_sequences	1386860
artificial_sequences	1386861
artificial_sequences	1386862
artificial_sequences	1386863
artificial_sequences	1386864
artificial_sequences	1386865
artificial_sequences	1386866
artificial_sequences	1386867
artificial_sequences	1386868
artificial_sequences	1386869
artificial_sequences	1386870
artificial_sequences	1386871
artificial_sequences	1386872
artificial_sequences	1386873
artificial_sequences	1386874
artificial_sequences	1386875
artificial_sequences	1386876
artificial_sequences	1386877
artificial_sequences	1386878
artificial_sequences	1386879
artificial_sequences	1386880
artificial_sequences	1386881
artificial_sequences	1386882
artificial_sequences	1386883
artificial_sequences	1386884
artificial_sequences	1386885
artificial_sequences	1386886
artificial_sequences	1386954
artificial_sequences	1386955
artificial_sequences	1386956
artificial_sequences	1386957
artificial_sequences	1386958
artificial_sequences	1386959
artificial_sequences	1386960
artificial_sequences	1386961
artificial_sequences	1386962
artificial_sequences	1386963
artificial_sequences	1386964
artificial_sequences	1387371
artificial_sequences	1387372
artificial_sequences	1387373
artificial_sequences	1387570
artificial_sequences	1389449
artificial_sequences	1389800
artificial_sequences	1389801
artificial_sequences	1390638
artificial_sequences	1391021
artificial_sequences	1391022
artificial_sequences	1391023
artificial_sequences	1391024
artificial_sequences	1391434
artificial_sequences	1391435
artificial_sequences	1391436
artificial_sequences	1391437
artificial_sequences	1391438
artificial_sequences	1391439
artificial_sequences	1391440
artificial_sequences	1391441
artificial_sequences	1391442
artificial_sequences	1391443
artificial_sequences	1392254
artificial_sequences	1392513
artificial_sequences	1394910
artificial_sequences	1394911
artificial_sequences	1395174
artificial_sequences	1395175
artificial_sequences	1399550
artificial_sequences	1400006
artificial_sequences	1400555
artificial_sequences	1400556
artificial_sequences	1400557
artificial_sequences	1400772
artificial_sequences	1400773
artificial_sequences	1400774
artificial_sequences	1400775
artificial_sequences	1400776
artificial_sequences	1400777
artificial_sequences	1400778
artificial_sequences	1400779
artificial_sequences	1400780
artificial_sequences	1400781
artificial_sequences	1400782
artificial_sequences	1400783
artificial_sequences	1400784
artificial_sequences	1400785
artificial_sequences	1400786
artificial_sequences	1400858
artificial_sequences	1400972
artificial_sequences	1401519
artificial_sequences	1401667
artificial_sequences	1403153
artificial_sequences	1403154
artificial_sequences	1403155
artificial_sequences	1403156
artificial_sequences	1403157
artificial_sequences	1403158
artificial_sequences	1403159
artificial_sequences	1403391
artificial_sequences	1403392
artificial_sequences	1403393
artificial_sequences	1403394
artificial_sequences	1403395
artificial_sequences	1403396
artificial_sequences	1403397
artificial_sequences	1403398
artificial_sequences	1403399
artificial_sequences	1403400
artificial_sequences	1403401
artificial_sequences	1403402
artificial_sequences	1403744
artificial_sequences	1403745
artificial_sequences	1403746
artificial_sequences	1403747
artificial_sequences	1403748
artificial_sequences	1403749
artificial_sequences	1403809
artificial_sequences	1403810
artificial_sequences	1406233
artificial_sequences	1406234
artificial_sequences	1406235
artificial_sequences	1406236
artificial_sequences	1406237
artificial_sequences	1406238
artificial_sequences	1406239
artificial_sequences	1406240
artificial_sequences	1407133
artificial_sequences	1407135
artificial_sequences	1407241
artificial_sequences	1408814
artificial_sequences	1408815
artificial_sequences	1408816
artificial_sequences	1411083
artificial_sequences	1411100
artificial_sequences	1411989
artificial_sequences	1412973
artificial_sequences	1412974
artificial_sequences	1412975
artificial_sequences	1412976
artificial_sequences	1412977
artificial_sequences	1412978
artificial_sequences	1412979
artificial_sequences	1412980
artificial_sequences	1412981
artificial_sequences	1412982
artificial_sequences	1412983
artificial_sequences	1413227
artificial_sequences	1413228
artificial_sequences	1413229
artificial_sequences	1413230
artificial_sequences	1413231
artificial_sequences	1413232
artificial_sequences	1413233
artificial_sequences	1414449
artificial_sequences	1414451
artificial_sequences	1414452
artificial_sequences	1414453
artificial_sequences	1414454
artificial_sequences	1414455
artificial_sequences	1414456
artificial_sequences	1414457
artificial_sequences	1414458
artificial_sequences	1414459
artificial_sequences	1414460
artificial_sequences	1415790
artificial_sequences	1415791
artificial_sequences	1417959
artificial_sequences	1417960
artificial_sequences	1419727
artificial_sequences	1419743
artificial_sequences	1419744
artificial_sequences	1419745
artificial_sequences	1420845
artificial_sequences	1420846
artificial_sequences	1420979
artificial_sequences	1423649
artificial_sequences	1424470
artificial_sequences	1424471
artificial_sequences	1424472
artificial_sequences	1424473
artificial_sequences	1424474
artificial_sequences	1424475
artificial_sequences	1424476
artificial_sequences	1424477
artificial_sequences	1424478
artificial_sequences	1424479
artificial_sequences	1424480
artificial_sequences	1424481
artificial_sequences	1424482
artificial_sequences	1424483
artificial_sequences	1424484
artificial_sequences	1424654
artificial_sequences	1424655
artificial_sequences	1424656
artificial_sequences	1424657
artificial_sequences	1425343
artificial_sequences	1427725
artificial_sequences	1427726
artificial_sequences	1427727
artificial_sequences	1429095
artificial_sequences	1429096
artificial_sequences	1429999
artificial_sequences	1430310
artificial_sequences	1430311
artificial_sequences	1431222
artificial_sequences	1431310
artificial_sequences	1431311
artificial_sequences	1431312
artificial_sequences	1431313
artificial_sequences	1431314
artificial_sequences	1431315
artificial_sequences	1431316
artificial_sequences	1431317
artificial_sequences	1431320
artificial_sequences	1432495
artificial_sequences	1432496
artificial_sequences	1432850
artificial_sequences	1433132
artificial_sequences	1435192
artificial_sequences	1435199
artificial_sequences	1435202
artificial_sequences	1435203
artificial_sequences	1435263
artificial_sequences	1436143
artificial_sequences	1436817
artificial_sequences	1437011
artificial_sequences	1437013
artificial_sequences	1439520
artificial_sequences	1439649
artificial_sequences	1439650
artificial_sequences	1439651
artificial_sequences	1439652
artificial_sequences	1439653
artificial_sequences	1439654
artificial_sequences	1439655
artificial_sequences	1439656
artificial_sequences	1439657
artificial_sequences	1439658
artificial_sequences	1439659
artificial_sequences	1439660
artificial_sequences	1439661
artificial_sequences	1439662
artificial_sequences	1439663
artificial_sequences	1439664
artificial_sequences	1439665
artificial_sequences	1439666
artificial_sequences	1439667
artificial_sequences	1439668
artificial_sequences	1439669
artificial_sequences	1439670
artificial_sequences	1439671
artificial_sequences	1439672
artificial_sequences	1439673
artificial_sequences	1439674
artificial_sequences	1439675
artificial_sequences	1439676
artificial_sequences	1439677
artificial_sequences	1439678
artificial_sequences	1439679
artificial_sequences	1439680
artificial_sequences	1439681
artificial_sequences	1439682
artificial_sequences	1439683
artificial_sequences	1439684
artificial_sequences	1439685
artificial_sequences	1439686
artificial_sequences	1439687
artificial_sequences	1439688
artificial_sequences	1439689
artificial_sequences	1439690
artificial_sequences	1439691
artificial_sequences	1439692
artificial_sequences	1439693
artificial_sequences	1439694
artificial_sequences	1439695
artificial_sequences	1439696
artificial_sequences	1439697
artificial_sequences	1439698
artificial_sequences	1439699
artificial_sequences	1439700
artificial_sequences	1439701
artificial_sequences	1439702
artificial_sequences	1439703
artificial_sequences	1439704
artificial_sequences	1440039
artificial_sequences	1440040
artificial_sequences	1440041
artificial_sequences	1440148
artificial_sequences	1441630
artificial_sequences	1441631
artificial_sequences	1441632
artificial_sequences	1442169
artificial_sequences	1443906
artificial_sequences	1443907
artificial_sequences	1443908
artificial_sequences	1444980
artificial_sequences	1444981
artificial_sequences	1445503
artificial_sequences	1446998
artificial_sequences	1446999
artificial_sequences	1447884
artificial_sequences	1447885
artificial_sequences	1447886
artificial_sequences	1447887
artificial_sequences	1447888
artificial_sequences	1448878
artificial_sequences	1449019
artificial_sequences	1449686
artificial_sequences	1449687
artificial_sequences	1449688
artificial_sequences	1449689
artificial_sequences	1449690
artificial_sequences	1449691
artificial_sequences	1449692
artificial_sequences	1449693
artificial_sequences	1449694
artificial_sequences	1449695
artificial_sequences	1449696
artificial_sequences	1449697
artificial_sequences	1449698
artificial_sequences	1449699
artificial_sequences	1449700
artificial_sequences	1449701
artificial_sequences	1449702
artificial_sequences	1449703
artificial_sequences	1449704
artificial_sequences	1449705
artificial_sequences	1450695
artificial_sequences	1451150
artificial_sequences	1451181
artificial_sequences	1451182
artificial_sequences	1452358
artificial_sequences	1452359
artificial_sequences	1452360
artificial_sequences	1452361
artificial_sequences	1452362
artificial_sequences	1453102
artificial_sequences	1454196
artificial_sequences	1454197
